"person_age","person_income","person_home_ownership","person_emp_length","loan_intent","loan_grade","loan_amnt","loan_int_rate","loan_status","loan_percent_income","cb_person_default_on_file","cb_person_cred_hist_length","age_flag","person_emp_flag","income_group","loan_status_text"
30,60000.00,MORTGAGE,6,HOMEIMPROVEMENT,A,6000.00,8.94,"0",0.10,N,8,Valid,Valid,High,Non-Default
31,60000.00,OWN,6,EDUCATION,B,24250.00,12.18,"0",0.40,N,7,Valid,Valid,High,Non-Default
29,60000.00,OWN,6,HOMEIMPROVEMENT,D,16000.00,16.00,"0",0.27,Y,8,Valid,Valid,High,Non-Default
29,60000.00,MORTGAGE,7,DEBTCONSOLIDATION,C,15000.00,12.87,"0",0.25,N,5,Valid,Valid,High,Non-Default
29,50000.00,RENT,4,DEBTCONSOLIDATION,C,5050.00,12.73,"0",0.10,N,5,Valid,Valid,High,Non-Default
29,60000.00,MORTGAGE,6,HOMEIMPROVEMENT,B,20000.00,12.53,"0",0.33,N,7,Valid,Valid,High,Non-Default
27,12000.00,RENT,2,MEDICAL,A,5000.00,8.49,"1",0.42,N,10,Valid,Valid,Medium,Default
34,14000.00,RENT,3,PERSONAL,C,5000.00,13.35,"1",0.36,N,10,Valid,Valid,Medium,Default
29,14573.00,RENT,6,HOMEIMPROVEMENT,B,5000.00,12.18,"1",0.34,N,5,Valid,Valid,Medium,Default
31,15000.00,RENT,6,EDUCATION,A,5000.00,11.01,"1",0.33,N,10,Valid,Valid,Medium,Default
35,60000.00,OWN,9,PERSONAL,B,24000.00,12.53,"0",0.40,N,9,Valid,Valid,High,Non-Default
29,54000.00,MORTGAGE,8,MEDICAL,D,14800.00,15.31,"1",0.27,Y,10,Valid,Valid,High,Default
28,15000.00,RENT,1,PERSONAL,A,5000.00,7.40,"1",0.33,N,9,Valid,Valid,Medium,Default
28,60000.00,MORTGAGE,12,MEDICAL,A,15000.00,8.94,"0",0.25,N,9,Valid,Valid,High,Non-Default
32,15600.00,RENT,4,HOMEIMPROVEMENT,A,5000.00,5.42,"1",0.32,N,5,Valid,Valid,Medium,Default
28,15600.00,RENT,4,HOMEIMPROVEMENT,B,5000.00,10.37,"1",0.32,N,9,Valid,Valid,Medium,Default
28,60000.00,OTHER,5,PERSONAL,B,16000.00,12.18,"0",0.27,N,9,Valid,Valid,High,Non-Default
28,16000.00,RENT,2,DEBTCONSOLIDATION,E,5000.00,16.45,"1",0.31,Y,7,Valid,Valid,Medium,Default
29,60000.00,MORTGAGE,8,HOMEIMPROVEMENT,D,16000.00,14.96,"0",0.27,Y,6,Valid,Valid,High,Non-Default
35,60000.00,MORTGAGE,11,EDUCATION,D,25000.00,15.31,"0",0.42,N,6,Valid,Valid,High,Non-Default
29,16800.00,RENT,4,HOMEIMPROVEMENT,A,5000.00,6.92,"1",0.30,N,10,Valid,Valid,Medium,Default
32,16800.00,RENT,6,PERSONAL,A,5000.00,7.29,"1",0.30,N,9,Valid,Valid,Medium,Default
30,60000.00,MORTGAGE,6,EDUCATION,D,15000.00,15.31,"0",0.25,Y,9,Valid,Valid,High,Non-Default
32,16800.00,RENT,6,PERSONAL,C,5000.00,14.35,"1",0.30,Y,7,Valid,Valid,Medium,Default
27,60000.00,MORTGAGE,5,MEDICAL,A,6000.00,8.94,"0",0.10,N,10,Valid,Valid,High,Non-Default
29,17676.00,RENT,3,EDUCATION,C,5000.00,13.11,"1",0.28,Y,10,Valid,Valid,Medium,Default
28,18600.00,RENT,4,MEDICAL,D,5000.00,11.01,"1",0.27,Y,9,Valid,Valid,Medium,Default
29,54000.00,MORTGAGE,7,MEDICAL,F,14800.00,18.53,"1",0.27,Y,8,Valid,Valid,High,Default
34,60000.00,MORTGAGE,5,EDUCATION,C,7000.00,12.53,"0",0.12,Y,10,Valid,Valid,High,Non-Default
32,19200.00,RENT,6,EDUCATION,B,5000.00,9.99,"1",0.26,N,9,Valid,Valid,Medium,Default
27,19200.00,RENT,2,PERSONAL,B,5000.00,12.53,"1",0.26,N,7,Valid,Valid,Medium,Default
27,60000.00,MORTGAGE,2,MEDICAL,B,4800.00,11.89,"0",0.08,N,7,Valid,Valid,High,Non-Default
28,20000.00,RENT,4,PERSONAL,B,5000.00,10.65,"0",0.25,N,8,Valid,Valid,Medium,Non-Default
34,20000.00,RENT,5,MEDICAL,A,5000.00,8.90,"0",0.25,N,5,Valid,Valid,Medium,Non-Default
31,60000.00,OTHER,2,HOMEIMPROVEMENT,B,15000.00,11.26,"0",0.25,N,6,Valid,Valid,High,Non-Default
31,20000.00,RENT,6,MEDICAL,C,5000.00,13.80,"0",0.25,N,5,Valid,Valid,Medium,Non-Default
34,20000.00,RENT,6,MEDICAL,F,5000.00,18.43,"1",0.25,N,9,Valid,Valid,Medium,Default
31,60000.00,MORTGAGE,3,VENTURE,A,3600.00,7.68,"0",0.06,N,9,Valid,Valid,High,Non-Default
30,20000.00,RENT,2,PERSONAL,A,5000.00,8.59,"0",0.25,N,5,Valid,Valid,Medium,Non-Default
34,60000.00,MORTGAGE,6,EDUCATION,E,10500.00,15.68,"0",0.17,N,10,Valid,Valid,High,Non-Default
29,60000.00,MORTGAGE,13,DEBTCONSOLIDATION,B,6400.00,11.89,"0",0.11,N,8,Valid,Valid,High,Non-Default
30,54000.00,MORTGAGE,3,MEDICAL,D,15250.00,14.42,"1",0.28,Y,8,Valid,Valid,High,Default
30,20520.00,RENT,6,DEBTCONSOLIDATION,B,5000.00,9.99,"0",0.24,N,5,Valid,Valid,Medium,Non-Default
31,20743.00,RENT,6,MEDICAL,A,5000.00,7.51,"0",0.24,N,5,Valid,Valid,Medium,Non-Default
30,21000.00,RENT,6,EDUCATION,C,5000.00,13.49,"0",0.24,Y,7,Valid,Valid,Medium,Non-Default
31,54000.00,MORTGAGE,5,MEDICAL,F,19400.00,18.53,"1",0.36,N,10,Valid,Valid,High,Default
30,21600.00,RENT,4,VENTURE,B,5000.00,11.71,"0",0.23,N,7,Valid,Valid,Medium,Non-Default
27,60000.00,OWN,6,MEDICAL,D,7500.00,15.37,"0",0.13,Y,5,Valid,Valid,High,Non-Default
31,60000.00,MORTGAGE,15,DEBTCONSOLIDATION,A,10000.00,9.63,"0",0.17,N,8,Valid,Valid,High,Non-Default
34,60000.00,MORTGAGE,4,EDUCATION,C,14000.00,12.84,"0",0.23,N,5,Valid,Valid,High,Non-Default
33,22000.00,RENT,4,EDUCATION,B,5000.00,12.42,"0",0.23,N,6,Valid,Valid,Medium,Non-Default
28,60000.00,OWN,6,PERSONAL,C,16000.00,12.72,"0",0.27,N,7,Valid,Valid,High,Non-Default
29,60000.00,MORTGAGE,6,PERSONAL,E,10000.00,15.25,"0",0.17,Y,5,Valid,Valid,High,Non-Default
30,60000.00,MORTGAGE,14,EDUCATION,B,4500.00,10.83,"0",0.07,N,10,Valid,Valid,High,Non-Default
30,54000.00,MORTGAGE,8,HOMEIMPROVEMENT,G,24000.00,18.72,"1",0.44,N,8,Valid,Valid,High,Default
29,60000.00,MORTGAGE,8,PERSONAL,B,8000.00,10.51,"0",0.13,N,8,Valid,Valid,High,Non-Default
29,23000.00,RENT,2,MEDICAL,B,5000.00,11.01,"0",0.22,N,7,Valid,Valid,Medium,Non-Default
33,23400.00,RENT,13,VENTURE,B,5000.00,12.69,"0",0.21,N,10,Valid,Valid,Medium,Non-Default
33,60000.00,MORTGAGE,2,EDUCATION,B,2500.00,10.83,"0",0.04,N,8,Valid,Valid,High,Non-Default
33,24000.00,RENT,10,DEBTCONSOLIDATION,B,5000.00,10.65,"0",0.21,N,7,Valid,Valid,Medium,Non-Default
31,24000.00,RENT,6,DEBTCONSOLIDATION,B,5000.00,10.99,"1",0.21,N,6,Valid,Valid,Medium,Default
32,60000.00,MORTGAGE,11,PERSONAL,C,7500.00,11.03,"0",0.13,Y,10,Valid,Valid,High,Non-Default
31,60000.00,MORTGAGE,4,HOMEIMPROVEMENT,B,9600.00,10.08,"0",0.16,N,8,Valid,Valid,High,Non-Default
30,24000.00,RENT,6,DEBTCONSOLIDATION,B,5000.00,10.59,"0",0.21,N,6,Valid,Valid,Medium,Non-Default
29,24000.00,RENT,6,PERSONAL,B,5000.00,10.74,"0",0.21,N,10,Valid,Valid,Medium,Non-Default
30,24000.00,RENT,14,EDUCATION,B,5000.00,11.11,"1",0.21,N,9,Valid,Valid,Medium,Default
33,60000.00,OWN,8,EDUCATION,C,8350.00,11.34,"0",0.14,Y,7,Valid,Valid,High,Non-Default
27,60000.00,MORTGAGE,6,PERSONAL,A,10000.00,8.63,"0",0.17,N,5,Valid,Valid,High,Non-Default
29,24000.00,RENT,1,MEDICAL,A,5000.00,6.92,"0",0.21,N,10,Valid,Valid,Medium,Non-Default
27,60000.00,OWN,11,DEBTCONSOLIDATION,D,18000.00,13.24,"0",0.30,Y,7,Valid,Valid,High,Non-Default
30,24000.00,RENT,6,MEDICAL,D,5000.00,11.01,"1",0.21,Y,8,Valid,Valid,Medium,Default
27,60000.00,OWN,4,MEDICAL,B,10425.00,9.45,"0",0.17,N,8,Valid,Valid,High,Non-Default
27,60000.00,MORTGAGE,6,DEBTCONSOLIDATION,A,7000.00,7.43,"0",0.12,N,9,Valid,Valid,High,Non-Default
28,24000.00,RENT,6,DEBTCONSOLIDATION,B,5000.00,11.86,"0",0.21,N,5,Valid,Valid,Medium,Non-Default
27,24000.00,RENT,2,VENTURE,C,5000.00,14.72,"0",0.21,N,10,Valid,Valid,Medium,Non-Default
31,24000.00,RENT,6,EDUCATION,A,5000.00,7.51,"0",0.21,N,8,Valid,Valid,Medium,Non-Default
29,60096.00,MORTGAGE,3,EDUCATION,A,3000.00,7.66,"0",0.05,N,10,Valid,Valid,High,Non-Default
34,60100.00,MORTGAGE,6,EDUCATION,A,1500.00,6.03,"0",0.02,N,6,Valid,Valid,High,Non-Default
30,24414.00,RENT,6,MEDICAL,A,5000.00,6.91,"0",0.20,N,5,Valid,Valid,Medium,Non-Default
33,24720.00,RENT,5,DEBTCONSOLIDATION,A,5000.00,7.49,"0",0.20,N,5,Valid,Valid,Medium,Non-Default
31,24996.00,RENT,6,DEBTCONSOLIDATION,C,5000.00,12.99,"1",0.20,N,8,Valid,Valid,Medium,Default
35,24996.00,RENT,6,VENTURE,A,5000.00,8.49,"0",0.20,N,6,Valid,Valid,Medium,Non-Default
31,60380.00,MORTGAGE,10,PERSONAL,B,6000.00,11.48,"0",0.10,N,10,Valid,Valid,High,Non-Default
30,25000.00,RENT,2,HOMEIMPROVEMENT,B,5000.00,9.91,"1",0.20,N,7,Valid,Valid,Medium,Default
28,25000.00,RENT,1,EDUCATION,A,5000.00,7.51,"0",0.20,N,7,Valid,Valid,Medium,Non-Default
27,25000.00,RENT,2,PERSONAL,B,5000.00,9.62,"0",0.20,N,7,Valid,Valid,Medium,Non-Default
28,60589.00,MORTGAGE,1,HOMEIMPROVEMENT,B,2650.00,9.88,"0",0.04,N,10,Valid,Valid,High,Non-Default
28,54600.00,MORTGAGE,13,EDUCATION,B,20000.00,11.89,"1",0.37,N,5,Valid,Valid,High,Default
30,60600.00,MORTGAGE,1,EDUCATION,A,3000.00,7.12,"0",0.05,N,6,Valid,Valid,High,Non-Default
29,25000.00,RENT,3,MEDICAL,B,5000.00,10.95,"0",0.20,N,10,Valid,Valid,Medium,Non-Default
32,25200.00,RENT,6,PERSONAL,A,5000.00,7.91,"0",0.20,N,5,Valid,Valid,Medium,Non-Default
34,25480.00,RENT,6,MEDICAL,D,5000.00,12.80,"1",0.20,N,5,Valid,Valid,Medium,Default
32,25591.00,RENT,4,VENTURE,B,5000.00,10.65,"0",0.20,N,9,Valid,Valid,Medium,Non-Default
28,26000.00,RENT,2,DEBTCONSOLIDATION,A,5000.00,7.90,"0",0.19,N,6,Valid,Valid,Medium,Non-Default
28,26000.00,RENT,9,MEDICAL,B,5000.00,11.71,"0",0.19,N,7,Valid,Valid,Medium,Non-Default
28,60996.00,MORTGAGE,11,PERSONAL,E,24250.00,16.40,"0",0.40,N,8,Valid,Valid,High,Non-Default
28,54996.00,MORTGAGE,8,EDUCATION,B,16750.00,10.38,"1",0.30,N,9,Valid,Valid,High,Default
28,26400.00,RENT,7,PERSONAL,C,5000.00,13.11,"1",0.19,Y,6,Valid,Valid,Medium,Default
28,26496.00,RENT,2,MEDICAL,D,5000.00,14.83,"1",0.19,Y,10,Valid,Valid,Medium,Default
28,61000.00,MORTGAGE,12,PERSONAL,A,12000.00,6.03,"0",0.20,N,7,Valid,Valid,High,Non-Default
30,61000.00,MORTGAGE,2,DEBTCONSOLIDATION,A,4000.00,7.90,"0",0.07,N,7,Valid,Valid,High,Non-Default
32,61000.00,MORTGAGE,3,PERSONAL,A,2000.00,7.90,"0",0.03,N,7,Valid,Valid,High,Non-Default
27,27000.00,RENT,1,DEBTCONSOLIDATION,A,5000.00,7.88,"0",0.19,N,8,Valid,Valid,Medium,Non-Default
29,27000.00,RENT,8,PERSONAL,A,5000.00,6.76,"0",0.19,N,9,Valid,Valid,Medium,Non-Default
34,61000.00,OWN,7,VENTURE,A,5000.00,5.42,"0",0.08,N,6,Valid,Valid,High,Non-Default
32,55000.00,MORTGAGE,14,HOMEIMPROVEMENT,B,16000.00,10.59,"1",0.29,N,7,Valid,Valid,High,Default
28,61000.00,MORTGAGE,12,PERSONAL,B,12000.00,9.99,"0",0.20,N,5,Valid,Valid,High,Non-Default
27,61000.00,MORTGAGE,6,DEBTCONSOLIDATION,A,1050.00,8.49,"0",0.02,N,9,Valid,Valid,High,Non-Default
27,61000.00,MORTGAGE,11,MEDICAL,B,1200.00,10.37,"0",0.02,N,5,Valid,Valid,High,Non-Default
30,27396.00,RENT,6,MEDICAL,C,5000.00,11.01,"0",0.18,N,5,Valid,Valid,Medium,Non-Default
29,27911.00,RENT,1,MEDICAL,E,5000.00,17.51,"1",0.18,N,7,Valid,Valid,Medium,Default
29,56000.00,RENT,6,PERSONAL,D,8000.00,11.01,"1",0.14,Y,5,Valid,Valid,High,Default
32,62000.00,RENT,1,HOMEIMPROVEMENT,B,8000.00,9.99,"0",0.13,N,5,Valid,Valid,High,Non-Default
30,61000.00,MORTGAGE,4,PERSONAL,A,4500.00,6.54,"0",0.07,N,6,Valid,Valid,High,Non-Default
35,61000.00,MORTGAGE,6,DEBTCONSOLIDATION,A,6000.00,6.54,"0",0.10,N,7,Valid,Valid,High,Non-Default
29,61000.00,MORTGAGE,9,PERSONAL,A,9000.00,7.88,"0",0.15,N,7,Valid,Valid,High,Non-Default
29,55000.00,MORTGAGE,6,VENTURE,C,5000.00,12.73,"1",0.09,Y,7,Valid,Valid,High,Default
33,62000.00,RENT,4,VENTURE,B,8000.00,11.48,"0",0.13,N,7,Valid,Valid,High,Non-Default
29,62400.00,RENT,3,HOMEIMPROVEMENT,A,8000.00,6.62,"0",0.13,N,8,Valid,Valid,High,Non-Default
28,63000.00,RENT,10,VENTURE,D,8000.00,16.29,"0",0.13,N,7,Valid,Valid,High,Non-Default
27,63000.00,RENT,2,HOMEIMPROVEMENT,A,8000.00,7.51,"0",0.13,N,6,Valid,Valid,High,Non-Default
28,61104.00,MORTGAGE,2,HOMEIMPROVEMENT,A,4400.00,8.90,"0",0.07,N,8,Valid,Valid,High,Non-Default
31,64000.00,RENT,9,HOMEIMPROVEMENT,C,8000.00,14.22,"0",0.13,Y,9,Valid,Valid,High,Non-Default
31,61104.00,MORTGAGE,3,HOMEIMPROVEMENT,B,15000.00,9.25,"0",0.25,N,10,Valid,Valid,High,Non-Default
27,64800.00,RENT,3,VENTURE,C,8000.00,13.49,"0",0.12,N,10,Valid,Valid,High,Non-Default
30,65000.00,RENT,2,MEDICAL,A,8000.00,7.51,"0",0.12,N,5,Valid,Valid,High,Non-Default
29,61200.00,MORTGAGE,6,HOMEIMPROVEMENT,A,17000.00,6.03,"0",0.28,N,10,Valid,Valid,High,Non-Default
30,61200.00,MORTGAGE,6,EDUCATION,A,8000.00,6.62,"0",0.13,N,8,Valid,Valid,High,Non-Default
31,65000.00,RENT,2,MEDICAL,A,8000.00,6.99,"0",0.12,N,9,Valid,Valid,High,Non-Default
32,61200.00,MORTGAGE,6,HOMEIMPROVEMENT,A,15000.00,6.99,"0",0.25,N,10,Valid,Valid,High,Non-Default
27,61200.00,MORTGAGE,5,MEDICAL,B,4500.00,11.86,"0",0.07,N,7,Valid,Valid,High,Non-Default
27,65000.00,RENT,11,EDUCATION,B,8000.00,10.37,"0",0.12,N,6,Valid,Valid,High,Non-Default
27,61200.00,MORTGAGE,6,HOMEIMPROVEMENT,B,5700.00,11.12,"0",0.09,N,6,Valid,Valid,High,Non-Default
29,61240.00,MORTGAGE,4,VENTURE,D,7000.00,11.01,"0",0.11,Y,7,Valid,Valid,High,Non-Default
32,59000.00,RENT,1,PERSONAL,D,8000.00,14.96,"1",0.14,Y,10,Valid,Valid,High,Default
32,59004.00,RENT,6,MEDICAL,D,8000.00,16.49,"1",0.14,Y,8,Valid,Valid,High,Default
31,61400.00,MORTGAGE,15,PERSONAL,B,15000.00,10.25,"0",0.24,N,10,Valid,Valid,High,Non-Default
27,61400.00,MORTGAGE,3,PERSONAL,C,10000.00,11.01,"0",0.16,Y,9,Valid,Valid,High,Non-Default
28,61425.00,OWN,2,VENTURE,A,9000.00,5.99,"0",0.15,N,7,Valid,Valid,High,Non-Default
35,61440.00,MORTGAGE,7,HOMEIMPROVEMENT,A,3500.00,7.90,"0",0.06,N,9,Valid,Valid,High,Non-Default
29,55476.00,MORTGAGE,1,MEDICAL,D,10000.00,15.33,"1",0.18,Y,8,Valid,Valid,High,Default
34,61476.00,MORTGAGE,12,HOMEIMPROVEMENT,A,9200.00,7.74,"0",0.15,N,7,Valid,Valid,High,Non-Default
27,66000.00,RENT,2,EDUCATION,C,8000.00,14.79,"0",0.12,Y,7,Valid,Valid,High,Non-Default
32,66000.00,RENT,1,HOMEIMPROVEMENT,A,8000.00,7.29,"0",0.12,N,10,Valid,Valid,High,Non-Default
27,67200.00,RENT,6,PERSONAL,A,8000.00,6.03,"0",0.12,N,5,Valid,Valid,High,Non-Default
27,61500.00,MORTGAGE,3,HOMEIMPROVEMENT,B,6000.00,10.99,"0",0.10,N,7,Valid,Valid,High,Non-Default
27,68120.00,RENT,6,EDUCATION,B,8000.00,10.00,"0",0.12,N,5,Valid,Valid,High,Non-Default
27,68500.00,RENT,4,HOMEIMPROVEMENT,A,8000.00,6.62,"0",0.12,N,10,Valid,Valid,High,Non-Default
32,61572.00,MORTGAGE,6,VENTURE,C,15000.00,13.57,"0",0.24,N,7,Valid,Valid,High,Non-Default
33,68500.00,RENT,6,HOMEIMPROVEMENT,B,8000.00,10.62,"0",0.12,N,6,Valid,Valid,High,Non-Default
32,63000.00,RENT,9,DEBTCONSOLIDATION,B,8000.00,10.74,"1",0.13,N,5,Valid,Valid,High,Default
30,61800.00,MORTGAGE,6,DEBTCONSOLIDATION,B,20000.00,11.36,"0",0.32,N,8,Valid,Valid,High,Non-Default
28,61838.00,MORTGAGE,12,EDUCATION,A,10675.00,7.49,"0",0.17,N,7,Valid,Valid,High,Non-Default
29,61848.00,OWN,13,VENTURE,B,5000.00,10.38,"0",0.08,N,10,Valid,Valid,High,Non-Default
31,70000.00,RENT,4,EDUCATION,B,8000.00,10.99,"0",0.11,N,6,Valid,Valid,High,Non-Default
29,70000.00,RENT,13,EDUCATION,A,8000.00,7.49,"0",0.11,N,5,Valid,Valid,High,Non-Default
28,54400.00,RENT,1,MEDICAL,D,8000.00,15.65,"1",0.13,N,10,Valid,Valid,High,Default
27,62000.00,MORTGAGE,6,DEBTCONSOLIDATION,B,15000.00,11.01,"0",0.24,N,8,Valid,Valid,High,Non-Default
30,70000.00,RENT,2,MEDICAL,C,8000.00,13.11,"0",0.11,Y,6,Valid,Valid,High,Non-Default
29,70000.00,RENT,9,PERSONAL,B,8000.00,12.53,"0",0.11,N,5,Valid,Valid,High,Non-Default
27,70000.00,RENT,11,HOMEIMPROVEMENT,D,8000.00,12.92,"0",0.11,Y,6,Valid,Valid,High,Non-Default
29,70004.00,RENT,6,MEDICAL,A,8000.00,9.63,"0",0.11,N,9,Valid,Valid,High,Non-Default
35,71000.00,RENT,3,EDUCATION,B,8000.00,11.49,"0",0.11,N,6,Valid,Valid,High,Non-Default
35,62000.00,MORTGAGE,6,EDUCATION,A,9475.00,6.03,"0",0.15,N,5,Valid,Valid,High,Non-Default
30,71000.00,RENT,8,MEDICAL,B,8000.00,11.12,"0",0.11,N,8,Valid,Valid,High,Non-Default
31,72000.00,RENT,6,HOMEIMPROVEMENT,A,8000.00,7.90,"0",0.11,N,7,Valid,Valid,High,Non-Default
30,62000.00,MORTGAGE,1,VENTURE,A,15000.00,6.03,"0",0.24,N,10,Valid,Valid,High,Non-Default
29,62000.00,MORTGAGE,9,HOMEIMPROVEMENT,A,9000.00,6.62,"0",0.15,N,7,Valid,Valid,High,Non-Default
29,62000.00,OWN,4,EDUCATION,A,15000.00,6.03,"0",0.24,N,7,Valid,Valid,High,Non-Default
29,62000.00,MORTGAGE,6,VENTURE,A,12000.00,7.51,"0",0.19,N,5,Valid,Valid,High,Non-Default
31,62000.00,MORTGAGE,9,MEDICAL,C,2500.00,14.65,"0",0.04,Y,6,Valid,Valid,High,Non-Default
29,62000.00,MORTGAGE,5,DEBTCONSOLIDATION,A,10000.00,5.99,"0",0.16,N,8,Valid,Valid,High,Non-Default
29,72000.00,RENT,6,MEDICAL,C,8000.00,13.57,"0",0.11,Y,9,Valid,Valid,High,Non-Default
27,62000.00,MORTGAGE,2,HOMEIMPROVEMENT,A,5000.00,5.42,"0",0.08,N,5,Valid,Valid,High,Non-Default
31,72100.00,RENT,1,HOMEIMPROVEMENT,C,8000.00,14.65,"0",0.11,Y,10,Valid,Valid,High,Non-Default
29,73000.00,RENT,2,HOMEIMPROVEMENT,A,8000.00,7.40,"0",0.11,N,7,Valid,Valid,High,Non-Default
30,73008.00,RENT,5,VENTURE,B,8000.00,9.99,"0",0.11,N,7,Valid,Valid,High,Non-Default
28,75000.00,RENT,6,EDUCATION,A,8000.00,7.90,"0",0.11,N,6,Valid,Valid,High,Non-Default
27,62000.00,MORTGAGE,11,EDUCATION,E,4150.00,18.39,"0",0.07,N,5,Valid,Valid,High,Non-Default
27,75000.00,RENT,2,EDUCATION,C,8000.00,13.49,"0",0.11,Y,5,Valid,Valid,High,Non-Default
29,62000.00,MORTGAGE,14,EDUCATION,E,9600.00,18.39,"0",0.15,N,10,Valid,Valid,High,Non-Default
29,56000.00,MORTGAGE,4,MEDICAL,B,8000.00,11.49,"1",0.14,N,5,Valid,Valid,High,Default
31,62000.00,MORTGAGE,7,PERSONAL,B,7500.00,10.99,"0",0.12,N,5,Valid,Valid,High,Non-Default
30,62000.00,MORTGAGE,7,PERSONAL,B,9600.00,11.99,"0",0.15,N,8,Valid,Valid,High,Non-Default
29,76000.00,RENT,2,HOMEIMPROVEMENT,B,8000.00,11.36,"0",0.11,N,5,Valid,Valid,High,Non-Default
27,76860.00,RENT,4,DEBTCONSOLIDATION,A,8000.00,5.79,"0",0.10,N,6,Valid,Valid,High,Non-Default
31,78000.00,RENT,2,VENTURE,A,8000.00,7.90,"0",0.10,N,7,Valid,Valid,High,Non-Default
28,61200.00,RENT,12,MEDICAL,B,8000.00,10.38,"1",0.11,N,8,Valid,Valid,High,Default
27,78500.00,RENT,6,VENTURE,A,8000.00,8.59,"0",0.10,N,5,Valid,Valid,High,Non-Default
31,62000.00,MORTGAGE,4,VENTURE,A,6550.00,5.79,"0",0.11,N,5,Valid,Valid,High,Non-Default
31,80000.00,RENT,1,EDUCATION,C,8000.00,12.61,"0",0.10,Y,7,Valid,Valid,High,Non-Default
27,56000.00,MORTGAGE,2,HOMEIMPROVEMENT,A,10000.00,6.91,"1",0.18,N,8,Valid,Valid,High,Default
27,80500.00,RENT,2,PERSONAL,A,8000.00,8.49,"0",0.10,N,9,Valid,Valid,High,Non-Default
29,62000.00,MORTGAGE,10,EDUCATION,A,3600.00,7.14,"0",0.06,N,9,Valid,Valid,High,Non-Default
28,82000.00,RENT,12,PERSONAL,A,8000.00,7.49,"0",0.10,N,10,Valid,Valid,High,Non-Default
33,62000.00,MORTGAGE,3,EDUCATION,A,10000.00,7.88,"0",0.16,N,6,Valid,Valid,High,Non-Default
30,62000.00,MORTGAGE,4,PERSONAL,B,8000.00,11.01,"0",0.13,N,10,Valid,Valid,High,Non-Default
29,82710.00,RENT,2,PERSONAL,C,8000.00,13.49,"0",0.10,Y,9,Valid,Valid,High,Non-Default
29,62000.00,MORTGAGE,4,PERSONAL,D,3000.00,14.84,"0",0.05,N,7,Valid,Valid,High,Non-Default
31,62000.00,MORTGAGE,4,HOMEIMPROVEMENT,B,17000.00,11.01,"0",0.27,N,10,Valid,Valid,High,Non-Default
29,83500.00,RENT,1,MEDICAL,B,8000.00,11.49,"0",0.10,N,8,Valid,Valid,High,Non-Default
32,62000.00,MORTGAGE,6,PERSONAL,B,6000.00,11.36,"0",0.10,N,6,Valid,Valid,High,Non-Default
33,62000.00,MORTGAGE,3,EDUCATION,A,3700.00,6.39,"0",0.06,N,7,Valid,Valid,High,Non-Default
28,85000.00,RENT,8,DEBTCONSOLIDATION,B,8000.00,11.71,"0",0.09,N,5,Valid,Valid,High,Non-Default
30,62000.00,MORTGAGE,9,EDUCATION,C,5000.00,13.11,"0",0.08,Y,8,Valid,Valid,High,Non-Default
32,62000.00,MORTGAGE,3,EDUCATION,B,20000.00,11.36,"0",0.32,N,9,Valid,Valid,High,Non-Default
29,85000.00,RENT,12,PERSONAL,B,8000.00,10.62,"0",0.09,N,8,Valid,Valid,High,Non-Default
29,62000.00,MORTGAGE,4,HOMEIMPROVEMENT,C,20000.00,11.01,"0",0.32,Y,10,Valid,Valid,High,Non-Default
28,62000.00,MORTGAGE,8,PERSONAL,B,5000.00,10.25,"0",0.08,N,6,Valid,Valid,High,Non-Default
27,62000.00,MORTGAGE,6,VENTURE,A,3600.00,7.14,"0",0.06,N,9,Valid,Valid,High,Non-Default
28,86000.00,RENT,13,MEDICAL,A,8000.00,5.99,"0",0.09,N,10,Valid,Valid,High,Non-Default
34,86400.00,RENT,6,MEDICAL,C,8000.00,13.49,"0",0.09,Y,9,Valid,Valid,High,Non-Default
32,62000.00,OWN,1,EDUCATION,B,15000.00,12.18,"0",0.24,N,6,Valid,Valid,High,Non-Default
27,90000.00,RENT,6,MEDICAL,B,8000.00,10.99,"0",0.09,N,10,Valid,Valid,High,Non-Default
33,62000.00,OWN,2,HOMEIMPROVEMENT,C,9800.00,13.79,"0",0.16,Y,10,Valid,Valid,High,Non-Default
32,90000.00,RENT,6,PERSONAL,A,8000.00,7.88,"0",0.09,N,5,Valid,Valid,High,Non-Default
29,62000.00,MORTGAGE,6,PERSONAL,C,10000.00,12.41,"0",0.16,Y,9,Valid,Valid,High,Non-Default
27,93000.00,RENT,1,MEDICAL,A,8000.00,11.01,"0",0.09,N,7,Valid,Valid,High,Non-Default
34,93100.00,RENT,2,HOMEIMPROVEMENT,C,8000.00,11.01,"0",0.09,N,9,Valid,Valid,High,Non-Default
28,56000.00,MORTGAGE,5,HOMEIMPROVEMENT,C,5050.00,12.29,"1",0.09,Y,5,Valid,Valid,High,Default
27,56000.00,MORTGAGE,6,EDUCATION,D,25000.00,13.55,"1",0.45,N,8,Valid,Valid,High,Default
28,95000.00,RENT,5,EDUCATION,B,8000.00,12.42,"0",0.08,N,6,Valid,Valid,High,Non-Default
31,95000.00,RENT,5,PERSONAL,B,8000.00,11.01,"0",0.08,N,10,Valid,Valid,High,Non-Default
27,62000.00,MORTGAGE,1,HOMEIMPROVEMENT,B,3275.00,9.33,"0",0.05,N,8,Valid,Valid,High,Non-Default
